tid,label,lat,lon,day,hour,category,tid2,day2,hour2
12568,445,40.746452000000005,-74.00139115,2,20,0,6800,19,20
12568,445,40.8270935739187,-73.94643249374779,2,23,0,6800,25,14
12568,445,40.827280702457706,-73.9454796124358,3,0,0,6800,25,14
12568,445,40.8276361255471,-73.9468449354172,3,1,7,6801,20,0
12568,445,40.8271010629619,-73.9462143647051,3,1,2,6801,20,0
12568,445,40.827280702457706,-73.9454796124358,3,14,0,6801,25,16
12568,445,40.8265076731523,-73.9503908157349,3,15,1,6802,25,16
12568,445,40.717854,-74.000208,3,16,0,6802,25,5
12568,445,40.7152931702832,-73.9972268807245,3,17,0,6802,25,6
12568,445,40.795358057509,-73.9310574531555,3,20,4,6803,20,0
12568,445,40.80463955350261,-73.9378621335528,3,20,1,6803,20,0
12568,445,40.82742367232471,-73.94623158542791,3,21,1,6803,19,19
12568,445,40.8270935739187,-73.94643249374779,3,21,0,6804,19,20
12568,445,40.8274344291546,-73.94595031342949,3,21,4,6804,19,23
12568,445,40.8276361255471,-73.9468449354172,3,23,7,6804,19,23
12568,445,40.8271010629619,-73.9462143647051,4,0,2,6805,19,23
12568,445,40.827239966885706,-73.9457092228197,4,7,0,6805,19,23
12568,445,40.8264167250972,-73.94807419391401,4,8,0,6805,19,23
12568,445,40.8693915901654,-73.9152431488037,4,9,1,6806,19,23
12568,445,40.8261029301783,-73.95061133948441,4,11,4,6806,19,23
12568,445,40.826101899147,-73.94912481307979,4,12,0,6806,19,23
12568,445,40.825409,-73.947929,4,12,4,6807,19,23
12568,445,40.8270935739187,-73.94643249374779,4,15,0,6807,19,23
12568,445,40.7560347592727,-73.8462352752686,4,17,8,6807,19,20
12568,445,40.752361229901794,-73.99712562561041,5,0,1,6808,19,20
12568,445,40.7611708582504,-74.011287689209,5,1,1,6808,19,23
12571,445,40.8270935739187,-73.94643249374779,0,0,0,6808,19,23
12571,445,40.8271010629619,-73.9462143647051,0,2,2,6809,8,15
12571,445,40.827239966885706,-73.9457092228197,0,11,0,6809,8,15
12571,445,40.8268609128913,-73.9461971439807,0,13,0,6809,13,15
12571,445,40.825409,-73.947929,0,14,4,6810,13,15
12571,445,40.8265076731523,-73.9503908157349,0,14,1,6810,19,13
12571,445,40.8214125514114,-73.85954898955849,0,15,2,6810,19,13
12571,445,40.8334556646487,-73.8613321185167,0,15,5,6811,19,20
12571,445,40.6932165174725,-73.9899989962578,0,16,1,6811,19,21
12571,445,40.692905,-73.99059100000001,0,16,4,6811,19,20
12571,445,40.69211070019279,-73.98889981642179,0,16,0,6812,19,20
12571,445,40.8268609128913,-73.9461971439807,1,14,0,6812,27,22
12571,445,40.8265076731523,-73.9503908157349,1,15,1,6812,27,22
12571,445,40.69211070019279,-73.98889981642179,1,18,0,6813,19,20
12571,445,40.8265076731523,-73.9503908157349,2,1,1,6813,19,20
12571,445,40.8270935739187,-73.94643249374779,2,1,0,6813,19,20
12571,445,40.8276361255471,-73.9468449354172,2,2,7,6814,19,21
12571,445,40.8271010629619,-73.9462143647051,2,2,2,6814,19,20
12571,445,40.827239966885706,-73.9457092228197,2,9,0,6814,19,21
12571,445,40.8268609128913,-73.9461971439807,2,9,0,6815,19,23
12571,445,40.8265076731523,-73.9503908157349,2,9,1,6815,19,23
12571,445,40.6914746462291,-73.9873838424683,2,10,1,6815,19,13
12571,445,40.69211070019279,-73.98889981642179,2,13,0,6816,19,13
12571,445,40.690738,-73.98546,2,17,4,6816,13,16
12571,445,40.6897825572405,-73.9810752868652,2,19,0,6816,13,16
12571,445,40.8267851427846,-73.94981346245271,2,20,4,6817,11,15
12571,445,40.69211070019279,-73.98889981642179,3,14,0,6817,11,15
12571,445,40.77378187316479,-73.9822769165039,3,23,1,6817,9,21
12571,445,40.8276361255471,-73.9468449354172,4,2,7,6818,9,21
12571,445,40.8271010629619,-73.9462143647051,4,2,2,6818,9,18
12571,445,40.827239966885706,-73.9457092228197,4,9,0,6818,9,18
12571,445,40.8265076731523,-73.9503908157349,4,9,1,6819,8,20
12571,445,40.6914746462291,-73.9873838424683,4,10,1,6819,8,21
12571,445,40.69211070019279,-73.98889981642179,4,10,0,6819,9,19
12571,445,40.8214125514114,-73.85954898955849,4,21,2,6820,9,20
12571,445,40.8276361255471,-73.9468449354172,5,0,7,6820,19,16
12571,445,40.8271010629619,-73.9462143647051,5,1,2,6820,19,16
12571,445,40.8268609128913,-73.9461971439807,5,13,0,6821,20,2
12571,445,40.826291679417295,-73.9471041000455,5,14,0,6821,20,2
12571,445,40.8265076731523,-73.9503908157349,5,19,1,6821,20,0
12571,445,40.71553668131169,-73.9985754752999,5,21,0,6822,20,0
12571,445,40.7139751411521,-73.99871320357329,5,21,7,6822,8,7
12571,445,40.705660471045,-74.0028762817383,5,22,5,6822,8,7
12571,445,40.8276745767872,-73.94595031342949,6,0,4,6823,8,9
12571,445,40.8270935739187,-73.94643249374779,6,1,0,6823,8,9
12571,445,40.8276361255471,-73.9468449354172,6,3,7,6823,8,9
12571,445,40.8271010629619,-73.9462143647051,6,3,2,6824,8,9
12571,445,40.8265076731523,-73.9503908157349,6,9,1,6824,20,0
12571,445,40.6914746462291,-73.9873838424683,6,10,1,6824,20,0
12571,445,40.69211070019279,-73.98889981642179,6,14,0,6825,8,9
12571,445,40.6900429531177,-73.9838609348899,6,14,4,6825,8,9
12571,445,40.8214125514114,-73.85954898955849,6,18,2,6825,20,0
12571,445,40.819981210498206,-73.8546244834275,6,22,1,6826,20,0
12571,445,40.8042312831082,-73.93684032384479,6,23,4,6826,20,0
12571,445,40.80463955350261,-73.9378621335528,6,23,1,6826,20,0
12571,445,40.8268609128913,-73.9461971439807,6,23,0,6827,8,21
12571,445,40.82742367232471,-73.94623158542791,6,23,1,6827,8,21
12573,445,40.8265546917399,-73.948608030476,0,13,3,6827,9,21
12573,445,40.827239966885706,-73.9457092228197,0,13,0,6828,9,21
12573,445,40.8265076731523,-73.9503908157349,0,16,1,6828,9,19
12573,445,40.69211070019279,-73.98889981642179,1,0,0,6828,9,19
12573,445,40.6913995513282,-73.98722402995121,1,0,4,6829,20,2
12573,445,40.8265076731523,-73.9503908157349,1,1,1,6829,20,2
12573,445,40.8268609128913,-73.9461971439807,1,1,0,6829,20,0
12573,445,40.8270935739187,-73.94643249374779,1,2,0,6830,20,0
12573,445,40.8276361255471,-73.9468449354172,1,2,7,6830,19,9
12573,445,40.8271010629619,-73.9462143647051,1,2,2,6830,19,9
12573,445,40.8265076731523,-73.9503908157349,2,19,1,6831,19,9
12573,445,40.8267851427846,-73.94981346245271,2,20,4,6831,19,9
12573,445,40.825409,-73.947929,2,20,4,6831,19,9
12573,445,40.8270935739187,-73.94643249374779,2,21,0,6832,19,9
12573,445,40.8276361255471,-73.9468449354172,2,23,7,6832,19,9
12573,445,40.8271010629619,-73.9462143647051,3,1,2,6832,19,9
12573,445,40.827239966885706,-73.9457092228197,4,9,0,6833,19,9
12573,445,40.8268609128913,-73.9461971439807,4,9,0,6833,19,9
12573,445,40.8265076731523,-73.9503908157349,4,9,1,6833,19,9
12573,445,40.69211070019279,-73.98889981642179,4,16,0,6834,19,9
12573,445,40.7564573646771,-73.84606361389159,4,23,7,6834,19,17
12573,445,40.8265076731523,-73.9503908157349,5,0,1,6834,19,17
12573,445,40.8270935739187,-73.94643249374779,5,1,0,6835,19,9
12573,445,40.75739368035239,-73.9933009728459,5,20,7,6835,19,9
12573,445,40.8260443371184,-73.9433729244461,5,20,4,6835,19,9
12573,445,40.8270935739187,-73.94643249374779,6,0,0,6836,19,9
12573,445,40.8276361255471,-73.9468449354172,6,8,7,6836,19,9
12573,445,40.827239966885706,-73.9457092228197,6,9,0,6836,19,9
12573,445,40.8265076731523,-73.9503908157349,6,9,1,6837,19,16
12573,445,40.7564573646771,-73.84606361389159,6,11,7,6837,19,17
12573,445,40.7599124827645,-73.82938840688429,6,19,0,6837,19,9
12573,445,40.8305992364623,-73.85074138641359,6,19,1,6838,19,9
12573,445,40.8214125514114,-73.85954898955849,6,21,2,6838,19,9
12573,445,40.8268609128913,-73.9461971439807,6,22,0,6838,19,9
12573,445,40.8270935739187,-73.94643249374779,6,23,0,6839,19,20
12573,445,40.8276361255471,-73.9468449354172,6,23,7,6839,19,20
12574,445,40.8271010629619,-73.9462143647051,0,0,2,6839,19,20
12574,445,40.8247773517162,-73.8830700584595,0,9,2,6840,19,20
12574,445,40.8329391956159,-73.8616651971736,0,10,1,6840,8,20
12574,445,40.7627685941067,-73.831502066416,0,10,5,6840,8,20
12574,445,40.7564573646771,-73.84606361389159,0,11,7,6841,11,12
12574,445,40.7599124827645,-73.82938840688429,0,18,0,6841,11,12
12574,445,40.7580765630659,-73.8293998942254,0,18,1,6841,8,20
12574,445,40.828602195434,-73.8792586326599,0,19,1,6842,8,20
12574,445,40.80463955350261,-73.9378621335528,0,20,1,6842,19,9
12574,445,40.8265076731523,-73.9503908157349,0,20,1,6842,19,9
12574,445,40.827239966885706,-73.9457092228197,0,21,0,6843,19,23
12574,445,40.8270935739187,-73.94643249374779,0,22,0,6843,20,0
12574,445,40.8276361255471,-73.9468449354172,0,23,7,6843,19,0
12574,445,40.8271010629619,-73.9462143647051,1,0,2,6844,19,0
12574,445,40.827239966885706,-73.9457092228197,1,8,0,6844,19,0
12574,445,40.6932165174725,-73.9899989962578,1,10,1,6844,19,0
12574,445,40.6932165174725,-73.9899989962578,1,16,1,6845,19,23
12574,445,40.8265076731523,-73.9503908157349,2,0,1,6845,20,0
12574,445,40.825898000292,-73.9509385255165,2,0,4,6845,19,20
12574,445,40.8268609128913,-73.9461971439807,2,0,0,6846,19,21
12574,445,40.8270935739187,-73.94643249374779,2,1,0,6846,19,23
12574,445,40.82844242306661,-73.9451122352548,2,1,0,6846,20,0
12574,445,40.8276361255471,-73.9468449354172,2,1,7,6847,19,0
12574,445,40.8271010629619,-73.9462143647051,2,2,2,6847,19,0
12574,445,40.827239966885706,-73.9457092228197,3,9,0,6847,19,0
12574,445,40.8268609128913,-73.9461971439807,3,9,0,6848,19,0
12574,445,40.69211070019279,-73.98889981642179,3,14,0,6848,18,23
12574,445,40.827239966885706,-73.9457092228197,4,9,0,6848,19,0
12574,445,40.8265076731523,-73.9503908157349,4,9,1,6849,20,0
12574,445,40.6914746462291,-73.9873838424683,4,10,1,6849,20,1
12574,445,40.804318846445,-73.9663730401573,5,21,0,6849,19,23
12574,445,40.827239966885706,-73.9457092228197,5,21,0,6850,20,0
12574,445,40.827239966885706,-73.9457092228197,6,10,0,6850,19,0
12574,445,40.8268609128913,-73.9461971439807,6,10,0,6850,19,0
12574,445,40.825409,-73.947929,6,11,4,6851,19,23
12574,445,40.82600870435071,-73.9491533458725,6,14,0,6851,20,0
12574,445,40.825898000292,-73.9509385255165,6,14,4,6851,19,23
12574,445,40.826085513364,-73.95090579986571,6,16,4,6852,20,0
12574,445,40.8265076731523,-73.9503908157349,6,16,1,6852,19,23
12575,445,40.8265076731523,-73.9503908157349,0,19,1,6852,20,0
12575,445,40.826085513364,-73.95090579986571,0,19,4,6853,19,0
12575,445,40.827239966885706,-73.9457092228197,0,19,0,6853,19,0
12575,445,40.82844242306661,-73.9451122352548,0,21,0,6853,19,0
12575,445,40.8268609128913,-73.9461971439807,0,22,0,6854,19,0
12575,445,40.8276361255471,-73.9468449354172,0,23,7,6854,19,23
12575,445,40.8271010629619,-73.9462143647051,1,5,2,6854,19,23
12575,445,40.827239966885706,-73.9457092228197,2,9,0,6855,19,0
12575,445,40.8268609128913,-73.9461971439807,2,9,0,6855,19,0
12575,445,40.8265076731523,-73.9503908157349,2,9,1,6855,19,0
12575,445,40.69211070019279,-73.98889981642179,2,17,0,6856,19,0
12575,445,40.721483,-74.00183299999999,2,18,4,6856,28,20
12575,445,40.8270935739187,-73.94643249374779,3,0,0,6856,28,20
12575,445,40.82844242306661,-73.9451122352548,3,0,0,6857,24,20
12575,445,40.8276361255471,-73.9468449354172,3,1,7,6857,24,20
12575,445,40.8271010629619,-73.9462143647051,3,2,2,6857,9,13
12575,445,40.827239966885706,-73.9457092228197,3,9,0,6858,9,13
12575,445,40.8268609128913,-73.9461971439807,3,9,0,6858,25,10
12575,445,40.8265076731523,-73.9503908157349,3,9,1,6858,25,10
12575,445,40.69211070019279,-73.98889981642179,3,10,0,6859,24,20
12575,445,40.7258708627039,-73.9964349356568,3,18,4,6859,24,20
12575,445,40.7260788084098,-73.996257034503,3,18,4,6859,25,4
12575,445,40.727884383274,-73.9850948417952,3,20,8,6860,25,5
12575,445,40.827239966885706,-73.9457092228197,4,7,0,6860,28,21
12575,445,40.8268609128913,-73.9461971439807,4,8,0,6860,28,21
12575,445,40.8265076731523,-73.9503908157349,4,8,1,6861,24,21
12575,445,40.80463955350261,-73.9378621335528,4,8,1,6861,24,22
12575,445,40.8247773517162,-73.8830700584595,4,8,2,6861,28,3
12575,445,40.6932165174725,-73.9899989962578,4,10,1,6862,28,3
12575,445,40.803967077653496,-73.9364862442017,4,18,1,6862,24,22
12575,445,40.8271431774592,-73.9464669351531,4,20,1,6862,24,22
12575,445,40.82844242306661,-73.9451122352548,4,23,0,6863,24,22
12575,445,40.8270935739187,-73.94643249374779,5,0,0,6863,24,23
12575,445,40.8276361255471,-73.9468449354172,5,1,7,6863,12,11
12575,445,40.827239966885706,-73.9457092228197,5,10,0,6864,12,11
12575,445,40.8267851427846,-73.94981346245271,5,10,4,6864,12,15
12575,445,40.8268609128913,-73.9461971439807,5,16,0,6864,12,15
12575,445,40.825898000292,-73.9509385255165,5,20,4,6865,23,14
12575,445,40.731575,-74.000824,6,1,0,6865,23,15
12575,445,40.73307,-73.999911,6,2,4,6865,23,12
12575,445,40.82844242306661,-73.9451122352548,6,2,0,6866,23,12
12575,445,40.8276361255471,-73.9468449354172,6,3,7,6866,22,22
12575,445,40.8271010629619,-73.9462143647051,6,3,2,6866,22,22
12575,445,40.827239966885706,-73.9457092228197,6,13,0,6867,11,14
12575,445,40.8268609128913,-73.9461971439807,6,15,0,6867,11,14
12575,445,40.827267066858,-73.9495436759488,6,17,4,6867,11,10
12575,445,40.825898000292,-73.9509385255165,6,17,4,6868,11,10
12575,445,40.826391529340896,-73.9481660368683,6,17,4,6868,24,23
12575,445,40.8265076731523,-73.9503908157349,6,18,1,6868,25,0
12575,445,40.77269419000321,-73.9820645818322,6,20,4,6869,23,13
12575,445,40.8254035572598,-73.9566135406494,6,21,5,6869,23,13
12575,445,40.8276745767872,-73.94595031342949,6,22,4,6869,25,1
12576,445,40.827317694487206,-73.9456173786988,0,0,0,6870,25,2
12576,445,40.8276361255471,-73.9468449354172,0,1,7,6870,19,14
12576,445,40.8271010629619,-73.9462143647051,0,2,2,6870,19,14
12576,445,40.827239966885706,-73.9457092228197,0,10,0,6871,19,18
12576,445,40.8268609128913,-73.9461971439807,0,11,0,6871,19,18
12576,445,40.8265546917399,-73.948608030476,0,12,3,6871,19,18
12576,445,40.8267851427846,-73.94981346245271,0,12,4,6872,19,18
12576,445,40.8265076731523,-73.9503908157349,0,12,1,6872,19,21
12576,445,40.81734944999821,-73.9227104187012,0,13,1,6872,19,21
12576,445,40.8108814115216,-73.92996880069909,0,13,3,6873,19,18
12576,445,40.8247773517162,-73.8830700584595,0,13,2,6873,19,18
12576,445,40.8214125514114,-73.85954898955849,0,14,2,6873,19,18
12576,445,40.6914746462291,-73.9873838424683,1,0,1,6874,19,18
12576,445,40.82844242306661,-73.9451122352548,1,2,0,6874,19,14
12576,445,40.8270935739187,-73.94643249374779,1,2,0,6874,19,14
12576,445,40.8271010629619,-73.9462143647051,1,2,2,6875,19,14
12576,445,40.827239966885706,-73.9457092228197,1,12,0,6875,19,14
12576,445,40.8268609128913,-73.9461971439807,1,12,0,6875,19,18
12576,445,40.8265546917399,-73.948608030476,1,12,3,6876,19,18
12576,445,40.8267851427846,-73.94981346245271,1,14,4,6876,19,14
12576,445,40.8265076731523,-73.9503908157349,1,16,1,6876,19,14
12576,445,40.6914746462291,-73.9873838424683,1,16,1,6877,19,21
12576,445,40.69211070019279,-73.98889981642179,1,19,0,6877,19,21
12576,445,40.6914746462291,-73.9873838424683,2,0,1,6877,19,21
12576,445,40.8247747033937,-73.9442162969589,2,1,1,6878,19,21
12576,445,40.825898000292,-73.9509385255165,2,1,4,6878,19,14
12576,445,40.8270935739187,-73.94643249374779,2,1,0,6878,19,14
12576,445,40.82844242306661,-73.9451122352548,2,1,0,6879,19,14
12576,445,40.827317694487206,-73.9456173786988,2,1,0,6879,19,14
12576,445,40.8276361255471,-73.9468449354172,2,2,7,6879,19,14
12576,445,40.8271010629619,-73.9462143647051,2,3,2,6880,19,14
12576,445,40.8268609128913,-73.9461971439807,2,10,0,6880,19,14
12576,445,40.826391529340896,-73.9481660368683,2,12,4,6880,19,14
12576,445,40.8265076731523,-73.9503908157349,2,13,1,6881,19,18
12576,445,40.8271431774592,-73.9464669351531,2,19,1,6881,19,18
12576,445,40.80463955350261,-73.9378621335528,2,19,1,6881,19,14
12576,445,40.8236496461999,-73.8568527300413,2,20,4,6882,19,14
12576,445,40.8214125514114,-73.85954898955849,2,21,2,6882,19,18
12576,445,40.8270935739187,-73.94643249374779,2,23,0,6882,19,18
12576,445,40.82844242306661,-73.9451122352548,3,0,0,6883,18,17
12576,445,40.8276361255471,-73.9468449354172,3,0,7,6883,18,18
12576,445,40.7501307094631,-73.98863008465591,5,16,4,6883,18,15
12576,445,40.7928563592885,-73.97330760955809,6,0,4,6884,18,16
12576,445,40.8265076731523,-73.9503908157349,6,0,1,6884,18,15
12576,445,40.825898000292,-73.9509385255165,6,0,4,6884,18,16
12576,445,40.82844242306661,-73.9451122352548,6,0,0,6885,18,15
12576,445,40.8270935739187,-73.94643249374779,6,1,0,6885,18,15
12576,445,40.8276361255471,-73.9468449354172,6,2,7,6885,12,14
12576,445,40.8271010629619,-73.9462143647051,6,2,2,6886,12,15
12576,445,40.827239966885706,-73.9457092228197,6,8,0,6886,17,21
12576,445,40.8268609128913,-73.9461971439807,6,9,0,6886,17,21
12576,445,40.8265076731523,-73.9503908157349,6,9,1,6887,17,21
12576,445,40.7564573646771,-73.84606361389159,6,10,7,6887,17,21
12576,445,40.7546043825857,-73.8455486297607,6,17,1,6887,17,21
12576,445,40.825898000292,-73.9509385255165,6,18,4,6888,17,21
12576,445,40.8267851427846,-73.94981346245271,6,19,4,6888,9,9
12576,445,40.8270935739187,-73.94643249374779,6,21,0,6888,9,9
12576,445,40.82844242306661,-73.9451122352548,6,22,0,6889,13,8
12576,445,40.8276361255471,-73.9468449354172,6,23,7,6889,13,8
12577,445,40.827239966885706,-73.9457092228197,0,6,0,6889,8,17
12577,445,40.827317694487206,-73.9456173786988,0,6,0,6890,8,17
12577,445,40.8268609128913,-73.9461971439807,0,6,0,6890,17,21
12577,445,40.8276745767872,-73.94595031342949,0,8,4,6890,17,21
12577,445,40.8267851427846,-73.94981346245271,0,9,4,6891,17,21
12577,445,40.8232990286825,-73.9418603427692,0,13,2,6891,17,21
12577,445,40.8265076731523,-73.9503908157349,0,14,1,6891,17,21
12577,445,40.8247773517162,-73.8830700584595,0,15,2,6892,17,21
12577,445,40.8214125514114,-73.85954898955849,0,15,2,6892,17,21
12577,445,40.819981210498206,-73.8546244834275,0,16,1,6892,17,21
12577,445,40.7546043825857,-73.8455486297607,2,16,1,6893,17,21
12577,445,40.8329391956159,-73.8616651971736,3,0,1,6893,17,21
12577,445,40.80463955350261,-73.9378621335528,3,0,1,6893,17,21
12577,445,40.8271431774592,-73.9464669351531,3,1,1,6894,17,21
12577,445,40.82844242306661,-73.9451122352548,3,2,0,6894,17,21
12577,445,40.8270935739187,-73.94643249374779,3,2,0,6894,17,21
12577,445,40.8276361255471,-73.9468449354172,3,2,7,6895,28,0
12577,445,40.8272695184776,-73.9455427553185,3,3,2,6895,28,0
12577,445,40.825898000292,-73.9509385255165,3,3,4,6895,19,19
12577,445,40.8232990286825,-73.9418603427692,3,3,2,6896,19,19
12577,445,40.827239966885706,-73.9457092228197,3,8,0,6896,19,19
12577,445,40.8268609128913,-73.9461971439807,3,9,0,6896,19,19
12577,445,40.8265076731523,-73.9503908157349,3,9,1,6897,9,12
12580,445,40.8270935739187,-73.94643249374779,0,0,0,6897,9,12
12580,445,40.82844242306661,-73.9451122352548,0,0,0,6897,19,19
12580,445,40.8276361255471,-73.9468449354172,0,1,7,6898,19,19
12580,445,40.8272695184776,-73.9455427553185,0,3,2,6898,19,19
12580,445,40.827239966885706,-73.9457092228197,0,11,0,6898,19,19
12580,445,40.8268609128913,-73.9461971439807,0,12,0,6899,19,21
12580,445,40.825409,-73.947929,0,12,4,6899,19,21
12580,445,40.8267851427846,-73.94981346245271,0,15,4,6899,13,20
12580,445,40.8265076731523,-73.9503908157349,0,15,1,6900,13,20
12580,445,40.672566363895605,-73.9688444137573,0,18,3,6900,19,19
12580,445,40.8247773517162,-73.8830700584595,0,19,2,6900,19,19
12580,445,40.6856954218495,-73.9911035681357,2,1,8,6901,19,19
12580,445,40.6913995513282,-73.98722402995121,2,4,4,6901,19,19
12580,445,40.6914746462291,-73.9873838424683,2,4,1,6901,19,23
12580,445,40.8270935739187,-73.94643249374779,2,5,0,6902,19,23
12580,445,40.8265076731523,-73.9503908157349,2,5,1,6902,19,19
12580,445,40.82844242306661,-73.9451122352548,2,5,0,6902,19,19
12580,445,40.8276361255471,-73.9468449354172,2,5,7,6903,19,21
12580,445,40.8265546917399,-73.948608030476,2,15,3,6903,19,21
12580,445,40.827239966885706,-73.9457092228197,2,15,0,6903,19,19
12580,445,40.8268609128913,-73.9461971439807,2,15,0,6904,19,19
12580,445,40.8271431774592,-73.9464669351531,2,15,1,6904,19,19
12580,445,40.80463955350261,-73.9378621335528,2,15,1,6904,19,19
12580,445,40.8214125514114,-73.85954898955849,2,16,2,6905,19,23
12580,445,40.819981210498206,-73.8546244834275,2,17,1,6905,19,23
12580,445,40.8276361255471,-73.9468449354172,3,1,7,6905,19,23
12580,445,40.8272695184776,-73.9455427553185,3,2,2,6906,19,23
12580,445,40.8077803549009,-73.9442856340474,3,13,3,6906,19,19
12580,445,40.827239966885706,-73.9457092228197,3,16,0,6906,19,19
12580,445,40.8268609128913,-73.9461971439807,3,21,0,6907,19,19
12580,445,40.790163558635705,-73.9523218848988,4,1,3,6907,19,19
12580,445,40.827239966885706,-73.9457092228197,4,18,0,6907,19,23
12580,445,40.8268609128913,-73.9461971439807,4,19,0,6908,19,23
12580,445,40.8276745767872,-73.94595031342949,4,20,4,6908,19,23
12580,445,40.8270935739187,-73.94643249374779,4,21,0,6908,19,23
12580,445,40.8276361255471,-73.9468449354172,5,2,7,6909,13,20
12580,445,40.82844242306661,-73.9451122352548,5,2,0,6909,13,20
12580,445,40.8276745767872,-73.94595031342949,6,18,4,6909,20,0
12580,445,40.827239966885706,-73.9457092228197,6,21,0,6910,20,0
12581,445,40.8270935739187,-73.94643249374779,0,0,0,6910,20,0
12581,445,40.8276361255471,-73.9468449354172,0,0,7,6910,20,0
12581,445,40.8272695184776,-73.9455427553185,0,0,2,6911,20,1
12581,445,40.827239966885706,-73.9457092228197,0,7,0,6911,20,1
12581,445,40.8268609128913,-73.9461971439807,0,7,0,6911,20,0
12581,445,40.8265076731523,-73.9503908157349,0,8,1,6912,20,0
12581,445,40.7140859412733,-74.008584022522,0,9,1,6912,20,0
12581,445,40.7165220553973,-74.0021793325121,0,9,3,6912,20,0
12581,445,40.8271431774592,-73.9464669351531,0,13,1,6913,20,0
12581,445,40.8232990286825,-73.9418603427692,0,13,2,6913,20,0
12581,445,40.825409,-73.947929,0,15,4,6913,20,0
12581,445,40.827267066858,-73.9495436759488,0,15,4,6914,20,1
12581,445,40.8270935739187,-73.94643249374779,1,0,0,6914,19,18
12581,445,40.82844242306661,-73.9451122352548,1,3,0,6914,19,18
12581,445,40.827317694487206,-73.9456173786988,1,3,0,6915,19,0
12581,445,40.8276361255471,-73.9468449354172,1,3,7,6915,19,0
12581,445,40.827267066858,-73.9495436759488,1,12,4,6915,19,0
12581,445,40.827239966885706,-73.9457092228197,2,9,0,6916,19,0
12581,445,40.827267066858,-73.9495436759488,2,16,4,6916,19,18
12581,445,40.8268609128913,-73.9461971439807,2,17,0,6916,19,18
12581,445,40.827239966885706,-73.9457092228197,4,9,0,6917,19,0
12581,445,40.827239966885706,-73.9457092228197,6,9,0,6917,19,0
12581,445,40.8265076731523,-73.9503908157349,6,9,1,6917,19,0
12584,445,40.8276361255471,-73.9468449354172,0,1,7,6918,19,0
12584,445,40.8272695184776,-73.9455427553185,0,1,2,6918,19,0
12584,445,40.827239966885706,-73.9457092228197,0,9,0,6918,19,0
12584,445,40.825409,-73.947929,0,10,4,6919,19,0
12584,445,40.827239966885706,-73.9457092228197,3,8,0,6919,19,0
12584,445,40.8268609128913,-73.9461971439807,3,8,0,6919,19,0
12584,445,40.8253548458412,-73.9485991001129,3,8,4,6920,19,0
12584,445,40.8265076731523,-73.9503908157349,3,16,1,6920,19,14
12584,445,40.8267851427846,-73.94981346245271,3,16,4,6920,19,14
12584,445,40.82844242306661,-73.9451122352548,3,21,0,6921,19,0
12584,445,40.8270935739187,-73.94643249374779,4,1,0,6921,19,0
12584,445,40.827317694487206,-73.9456173786988,4,2,0,6921,19,14
12584,445,40.8276361255471,-73.9468449354172,4,2,7,6922,19,14
12584,445,40.8272695184776,-73.9455427553185,4,2,2,6922,19,21
12584,445,40.8268609128913,-73.9461971439807,4,13,0,6922,19,21
12584,445,40.8267851427846,-73.94981346245271,4,14,4,6923,19,16
12584,445,40.8265546917399,-73.948608030476,4,15,3,6923,19,16
12584,445,40.8265076731523,-73.9503908157349,4,15,1,6923,19,14
12584,445,40.7564573646771,-73.84606361389159,4,22,7,6924,19,14
12584,445,40.827317694487206,-73.9456173786988,4,23,0,6924,19,14
12584,445,40.82844242306661,-73.9451122352548,4,23,0,6924,19,14
12584,445,40.827239966885706,-73.9457092228197,5,11,0,6925,19,14
12584,445,40.8268609128913,-73.9461971439807,5,11,0,6925,19,14
12584,445,40.825409,-73.947929,5,11,4,6925,19,21
12584,445,40.8265076731523,-73.9503908157349,5,12,1,6926,19,21
12584,445,40.7477480379781,-74.0069652418318,5,13,3,6926,19,16
12584,445,40.7564573646771,-73.84606361389159,5,22,7,6926,19,16
12584,445,40.8205875031734,-73.94363697923859,6,1,8,6927,19,15
12584,445,40.8276361255471,-73.9468449354172,6,1,7,6927,19,16
12584,445,40.8272695184776,-73.9455427553185,6,1,2,6927,19,14
12584,445,40.7564573646771,-73.84606361389159,6,22,7,6928,19,14
12584,445,40.8265076731523,-73.9503908157349,6,23,1,6928,19,14
12585,445,40.827522469341,-73.94951105117799,0,0,0,6928,19,14
12585,445,40.8276361255471,-73.9468449354172,0,0,7,6929,19,17
12585,445,40.8272695184776,-73.9455427553185,0,0,2,6929,19,18
12585,445,40.8253548458412,-73.9485991001129,0,15,4,6929,19,11
12585,445,40.825409,-73.947929,0,15,4,6930,19,11
12585,445,40.8693915901654,-73.9152431488037,0,16,1,6930,19,21
12585,445,40.825898000292,-73.9509385255165,0,19,4,6930,19,21
12585,445,40.8270935739187,-73.94643249374779,0,23,0,6931,19,14
12585,445,40.8272695184776,-73.9455427553185,1,2,2,6931,19,14
12585,445,40.827239966885706,-73.9457092228197,1,11,0,6931,19,17
12585,445,40.8271431774592,-73.9464669351531,1,16,1,6932,19,18
12585,445,40.8214125514114,-73.85954898955849,3,21,2,6932,19,13
12585,445,40.827239966885706,-73.9457092228197,6,13,0,6932,19,14
12585,445,40.8267851427846,-73.94981346245271,6,19,4,6933,19,14
12588,445,40.827239966885706,-73.9457092228197,3,11,0,6933,19,14
12588,445,40.8268609128913,-73.9461971439807,4,8,0,6933,19,14
