tid,label,lat,lon,day,hour,min,pickup_dropoff
31043,5174,40.79967902039208,-73.95306982047907,8,6,10,1
31043,5174,40.76620598972805,-73.97160151199489,8,6,22,0
31053,5176,40.724915627362506,-73.98170136282272,24,21,37,1
31053,5176,40.72651584071137,-74.00340551644615,24,22,1,0
31063,5178,40.723103392841594,-73.98363136448017,9,23,3,1
31063,5178,40.66882367988147,-73.9738260598998,9,23,24,0
31067,5178,40.72763664831437,-73.98744899820588,23,20,14,1
31067,5178,40.7300543337784,-73.99823307193867,23,20,19,0
31075,5180,40.772082494544165,-73.98697679810277,24,7,3,1
31075,5180,40.705773731665985,-74.00942610524646,24,7,21,0
31097,5183,40.76603292671062,-73.97068594157747,22,14,0,1
31097,5183,40.759045160347895,-73.9765731983963,22,14,10,0
31100,5184,40.767947467016356,-73.98683581914804,23,11,51,1
31100,5184,40.764390085796194,-73.95871213957719,23,12,7,0
31103,5184,40.749823444029616,-73.97782170883431,23,15,7,1
31103,5184,40.75112217062416,-73.9906112099444,23,15,20,0
31105,5185,40.766390619771855,-73.98607902362994,23,9,31,1
31105,5185,40.744231247781144,-74.00105009548417,23,9,33,0
31107,5185,40.77181391415216,-73.96091616287879,23,12,37,1
31107,5185,40.76504903749593,-73.97584352578554,23,13,4,0
31109,5185,40.76080604174204,-73.97499704650556,25,20,33,1
31109,5185,40.784361166851895,-73.95904532767884,25,20,29,0
31114,5186,40.765931447008924,-73.97294417483783,22,15,7,1
31114,5186,40.75489429987066,-73.98252393346331,22,15,20,0
31115,5186,40.754137019599156,-73.98651422787509,24,15,56,1
31115,5186,40.75633536881797,-73.97468979101097,24,16,1,0
31118,5187,40.77848200683512,-73.95501945301942,28,21,49,1
31118,5187,40.858498623567,-73.92373632215015,28,22,2,0
31120,5187,40.7192921209804,-73.9988559293007,25,14,34,1
31120,5187,40.737142390543895,-73.9995551364874,25,14,56,0
31126,5188,40.78054320436932,-73.9660199391102,25,13,40,1
31126,5188,40.778794165673034,-73.96461853705398,25,13,46,0
31145,5191,40.79236759428896,-73.97440375096915,27,18,4,1
31145,5191,40.79515809749283,-73.94218375854246,27,18,17,0
31157,5193,40.7159516419939,-74.00200834818236,22,15,39,1
31157,5193,40.725741289528386,-73.9738218292506,22,15,47,0
31162,5194,40.743599558221476,-73.99161972798458,24,16,18,1
31162,5194,40.743237756165044,-73.98162625119141,24,16,34,0
31163,5194,40.758017187910454,-73.96929355891473,25,12,9,1
31163,5194,40.7451767516046,-73.97440309438673,25,12,15,0
31164,5194,40.758643868351655,-73.93548237480275,22,6,33,1
31164,5194,40.754436939228626,-73.93860202230564,22,6,45,0
31169,5195,40.74018429310091,-74.00350251182965,25,20,29,1
31169,5195,40.73728067983903,-73.99615770898811,25,21,1,0
31188,5198,40.763578358078675,-73.98115002963743,27,18,56,1
31188,5198,40.76387585976191,-73.98296185530774,27,19,2,0
31191,5199,40.757624302963094,-73.98088482808373,22,13,5,1
31191,5199,40.75303730144661,-73.98614739947072,22,13,6,0
31195,5200,40.76977054771997,-73.98495844792626,22,13,22,1
31195,5200,40.72649547082402,-74.00228182919375,22,13,38,0
31200,5200,40.747616700334774,-73.98544198129377,27,20,3,1
31200,5200,40.75757587279223,-73.98761841230146,27,20,7,0
31203,5201,40.75603915282555,-73.99570419587246,22,8,38,1
31203,5201,40.75169909213001,-74.00104901701263,22,8,46,0
31212,5202,40.77529441376247,-73.95928959310106,24,18,30,1
31212,5202,40.770184034454005,-73.97117203165828,24,18,36,0
31213,5203,40.74704542147957,-73.98717053089342,27,19,7,1
31213,5203,40.755510152755605,-73.98900362983397,27,19,16,0
31216,5203,40.74428831736587,-73.99234247528068,24,8,18,1
31216,5203,40.73891308528401,-73.98515696212701,24,8,24,0
31221,5204,40.78727058877267,-73.95805053919605,22,13,42,1
31221,5204,40.73534449745931,-74.01164442993752,22,14,19,0
31222,5204,40.734420301365034,-73.9995649880176,25,21,9,1
31222,5204,40.75239697515063,-74.0025115697091,25,21,14,0
31223,5204,40.765605171183424,-73.9673033584287,24,8,41,1
31223,5204,40.77100779485919,-73.98146025504968,24,8,29,0
31224,5204,40.75712283139147,-73.99325207941285,24,13,21,1
31224,5204,40.74314403344907,-73.9967463886743,24,13,32,0
31225,5205,40.758619364323394,-73.98581144068442,24,20,34,1
31225,5205,40.75693801228918,-73.99558163568429,24,20,38,0
31230,5205,40.752975633107425,-73.98499983497015,23,22,28,1
31230,5205,40.757189673809634,-73.9846148467069,23,22,35,0
31241,5207,40.72991505262472,-74.00791687093727,24,1,35,1
31241,5207,40.71937780265726,-73.98173027945734,24,1,33,0
31247,5208,40.756393644931094,-73.97897554835356,23,10,20,1
31247,5208,40.73956993405737,-73.99680958077363,23,10,26,0
31257,5210,40.78674283807196,-73.97740427003293,23,10,13,1
31257,5210,40.75289238020342,-73.99796804547361,23,10,29,0
31261,5211,40.76843527515449,-73.97160905431076,24,11,41,1
31261,5211,40.70837782506861,-74.00702423177711,24,12,0,0
31271,5212,40.7513703240853,-73.99102342262915,24,8,20,1
31271,5212,40.75571230586648,-73.97633035661704,24,8,29,0
31272,5212,40.732539132209794,-73.99025391176394,28,4,42,1
31272,5212,40.74285555814423,-73.98524522543005,28,4,49,0
31273,5213,40.73951435272612,-73.99419114500336,24,8,21,1
31273,5213,40.751716994580065,-73.98962654121271,24,8,31,0
31274,5213,40.723430037470834,-73.99801494501583,28,0,33,1
31274,5213,40.74412814199023,-73.98978484369866,28,0,45,0
31277,5213,40.78120613654174,-73.9486051066225,28,3,31,1
31277,5213,40.76393335589238,-73.957115791217,28,3,34,0
31289,5215,40.7502547355558,-73.99597182259015,27,14,40,1
31289,5215,40.75111246478774,-73.98623028252325,27,14,48,0
31292,5216,40.74070772991546,-74.00354922883264,14,20,35,1
31292,5216,40.74246134699352,-74.00324811361781,14,20,40,0
31295,5216,40.75458248329379,-73.98142026266135,9,20,23,1
31295,5216,40.72129682634987,-73.98973237484745,9,20,40,0
31306,5218,40.774379229145424,-73.95097559079579,25,16,37,1
31306,5218,40.78047150370695,-73.95443260245077,25,17,1,0
31308,5218,40.73574126322784,-73.98597501073084,25,0,16,1
31308,5218,40.74040169824876,-73.98116637993655,25,0,18,0
31315,5220,40.76121658922203,-73.97193350427835,24,15,26,1
31315,5220,40.77851197679557,-73.95432128705136,24,15,32,0
31320,5220,40.71492036988057,-74.00945644401065,10,8,53,1
31320,5220,40.72773885165371,-73.99826293945364,10,9,1,0
31321,5221,40.750764334430286,-73.99157848343305,23,19,30,1
31321,5221,40.75104095836433,-73.99243487738124,23,19,37,0
31329,5222,40.72057137449302,-74.0107311936473,22,10,46,1
31329,5222,40.75238955175301,-73.99054173700563,22,10,37,0
31330,5222,40.75838358557813,-73.97398351057484,27,14,0,1
31330,5222,40.73332745765366,-73.99588716723076,27,14,11,0
31334,5223,40.77243862670876,-73.98057410255126,24,18,48,1
31334,5223,40.75807822166972,-73.97951973596639,24,18,37,0
31335,5223,40.74312474203326,-73.99017869629017,22,11,41,1
31335,5223,40.74600149082981,-73.99250321224383,22,11,33,0
31337,5223,40.66779790629663,-73.99472718447498,27,1,31,1
31337,5223,40.688161669271366,-74.00565065577678,27,1,37,0
31341,5224,40.70510163341679,-74.00334361143462,23,6,53,1
31341,5224,40.71869891692914,-74.00549649022571,23,6,34,0
31354,5226,40.739404554451184,-73.98487453855626,23,18,49,1
31354,5226,40.735532473745124,-74.00119452871434,23,18,37,0
31356,5226,40.78245725666203,-73.9541972050821,23,7,4,1
31356,5226,40.77020659853734,-73.95448112621955,23,7,9,0
31358,5227,40.7461523879043,-73.99148646876267,23,17,41,1
31358,5227,40.779586067395584,-73.95491256512753,23,18,0,0
31360,5227,40.68101826121129,-73.75290965236775,24,17,56,1
31360,5227,40.67982858975448,-73.7432762900745,24,17,28,0
31362,5227,40.73488783274807,-73.9961278936272,28,3,33,1
31362,5227,40.738535155514555,-73.97933603864215,28,3,45,0
31373,5229,40.63889898170747,-73.78904544509999,27,12,34,1
31373,5229,40.715594394104855,-73.95335484057716,27,13,1,0
31378,5230,40.72581167702593,-73.99062969856016,28,19,56,1
31378,5230,40.749427173026206,-73.97123628174006,28,20,9,0
31384,5231,40.770234290482776,-73.95885221608034,24,21,33,1
31384,5231,40.742579854997174,-73.99157098256103,24,21,49,0
31386,5231,40.71898159195699,-73.9952142661815,27,1,4,1
31386,5231,40.72919208367385,-74.00597253389708,27,1,22,0
31388,5232,40.75440771269642,-73.97732155578262,23,15,37,1
31388,5232,40.76401475721069,-73.97860946454159,23,15,46,0
31393,5233,40.737133017713504,-74.00379985891334,22,11,42,1
31393,5233,40.74106805675693,-73.99910574354283,22,12,6,0
31397,5233,40.71412203271903,-73.95639587141625,25,0,13,1
31397,5233,40.71270005960979,-74.00755407981626,25,0,26,0
31399,5234,40.76978399229266,-73.96224995277873,27,2,53,1
31399,5234,40.82771495540656,-73.93826625071517,27,2,37,0
31402,5234,40.750741892350206,-73.97859781183354,24,8,15,1
31402,5234,40.752745831881484,-73.99599480204336,24,8,23,0
31404,5234,40.75406150610216,-73.9724084247747,25,14,20,1
31404,5234,40.76343056277402,-73.9639955623453,25,14,29,0
31412,5236,40.7428449336163,-74.00098441675357,24,21,45,1
31412,5236,40.746852250742094,-73.99045056704483,24,21,49,0
31418,5237,40.74561777382188,-73.97413507587328,22,8,37,1
31418,5237,40.75268166829629,-73.9908543149387,22,8,45,0
31421,5237,40.74722667920433,-73.98099301703326,28,10,40,1
31421,5237,40.74923133544654,-73.9904199833428,28,10,47,0
31423,5238,40.75870303900011,-73.98407905217312,12,14,42,1
31423,5238,40.79715293084301,-73.96573392342827,12,15,17,0
31424,5238,40.77357964959957,-73.96074595902166,26,17,28,1
31424,5238,40.78241386075534,-73.95732020162097,26,18,0,0
31426,5238,40.74224243217178,-74.0014927661424,22,20,46,1
31426,5238,40.76439054493822,-73.9801968368148,22,20,53,0
31428,5238,40.78226150942065,-73.95716333895973,28,19,20,1
31428,5238,40.77186731991388,-73.96541398245893,28,19,23,0
31429,5239,40.73856158458658,-73.99279984593443,28,8,41,1
31429,5239,40.75336617170397,-73.97883569839462,28,8,29,0
31432,5239,40.77560195882835,-73.95367728680424,23,18,31,1
31432,5239,40.77478486110486,-73.95843262173287,23,18,35,0
31435,5240,40.767422451610045,-73.97460827933094,25,11,2,1
31435,5240,40.77772983719625,-73.95913413301162,25,11,9,0
31446,5241,40.71515048106231,-74.01411368645779,22,9,38,1
31446,5241,40.706437861519234,-74.01091880299202,22,9,45,0
31454,5243,40.743215386728124,-73.98768520675651,28,2,42,1
31454,5243,40.72486019318022,-74.00337837770633,28,2,29,0
31458,5243,40.75434785263643,-73.97806980501912,22,16,11,1
31458,5243,40.719265492605345,-73.99181776814214,22,16,26,0
31460,5244,40.792873656349556,-73.9658867217978,24,13,33,1
31460,5244,40.79026378502168,-73.97437076247581,24,14,0,0
31467,5245,40.76271761206009,-73.9931933092331,23,7,29,1
31467,5245,40.718762109028475,-74.01005468837968,23,7,47,0
31470,5245,40.73587027189352,-73.99877041339926,28,7,49,1
31470,5245,40.72379515876092,-73.98415622621826,28,7,33,0
31472,5246,40.742961085373835,-73.98555186525039,22,11,51,1
31472,5246,40.743199969614224,-73.98584171705,22,11,51,0
31474,5246,40.76854075116135,-73.981667866875,24,13,48,1
31474,5246,40.758948328411506,-73.97741586290351,24,13,37,0
31483,5248,40.77131646868803,-73.97453710003458,22,20,15,1
31483,5248,40.76884429899074,-73.96847504278696,22,20,22,0
31484,5248,40.74283954964049,-73.99280044198088,28,2,47,1
31484,5248,40.75143166407507,-73.97498306077762,28,2,42,0
31490,5249,40.71225752119936,-73.80359161593071,27,23,49,1
31490,5249,40.71589512934007,-73.80898611940495,28,0,7,0
31499,5250,40.73019475673355,-74.00530229643039,22,22,26,1
31499,5250,40.77015022185661,-73.97390261217072,22,22,41,0
31503,5251,40.75413726034604,-73.98425122577748,24,19,56,1
31503,5251,40.736958894850986,-74.00077418185822,24,20,13,0
31513,5253,40.75061893809617,-73.98842270806483,26,4,35,1
31513,5253,40.75866443521373,-73.97526148380996,26,4,39,0
31514,5253,40.76558962554701,-73.98226694058678,27,22,53,1
31514,5253,40.73509304222681,-73.99651794083468,27,23,9,0
31517,5253,40.754395933095665,-73.99279245868377,27,11,26,1
31517,5253,40.754097634200306,-73.98195127718202,27,11,32,0
31523,5254,40.69814031009592,-73.96980242705024,28,4,24,1
31523,5254,40.69648882930197,-73.92922073923103,28,4,33,0
31532,5256,40.73395787549235,-73.99230276182345,22,23,37,1
31532,5256,40.73237580803253,-73.99801448307983,22,23,37,0
31542,5257,40.763726071426944,-73.99099102005414,24,9,40,1
31542,5257,40.75181258576923,-73.98900454625539,24,9,56,0
31544,5258,40.73611704071082,-73.98287806607834,14,23,24,1
31544,5258,40.81311141137995,-73.94378841988794,14,23,37,0
31545,5258,40.74579437167414,-73.99432741798512,14,17,30,1
31545,5258,40.76264389694698,-73.98717625759593,14,17,41,0
31546,5258,40.710785349803345,-74.01300031267158,24,13,33,1
31546,5258,40.76041519918509,-73.99011246155999,24,13,56,0
31547,5258,40.66895020564117,-73.98747989855758,14,23,36,1
31547,5258,40.77048446607806,-73.98028163373522,15,0,11,0
31548,5258,40.78622596521892,-73.97262208041786,24,10,23,1
31548,5258,40.72655084540166,-74.00354384206287,24,10,41,0
31552,5259,40.7155693787805,-74.00193121604673,24,7,41,1
31552,5259,40.70393689905323,-74.01902065374009,24,7,46,0
31553,5259,40.70272366140999,-73.97871119290642,14,3,33,1
31553,5259,40.707321451949255,-74.0052902134513,14,4,0,0
31560,5260,40.76357135267027,-73.95988577738456,23,12,26,1
31560,5260,40.80355771069445,-73.96011093206755,23,12,51,0
31565,5261,40.732649898128884,-74.00307137653283,27,0,28,1
31565,5261,40.71889955733933,-74.00294755719653,27,0,33,0
31576,5263,40.74412996505417,-73.99421122618071,22,10,3,1
31576,5263,40.7743159960679,-73.95969236031226,22,10,17,0
31607,5268,40.759516382562296,-73.99385856226138,22,9,14,1
31607,5268,40.74377869066812,-74.00807293452374,22,9,23,0
31616,5270,40.74959281200573,-73.99463311530701,22,10,53,1
31616,5270,40.743474398711996,-73.98631809040955,22,10,28,0
31618,5270,40.734264243366496,-73.99982557207397,27,23,4,1
31618,5270,40.734412191408055,-74.01220212452165,27,23,12,0
31620,5270,40.75132224589616,-73.98613906413368,23,10,40,1
31620,5270,40.70976853554167,-74.00617862254433,23,10,42,0
31624,5271,40.75205051391241,-73.9820773894345,25,9,23,1
31624,5271,40.75534081409715,-73.97999759944207,25,9,38,0
31629,5272,40.733875969397204,-73.98591263074479,23,16,56,1
31629,5272,40.73960429427244,-73.98996808327786,23,16,33,0
31630,5272,40.78728022237338,-73.95177320525102,22,12,15,1
31630,5272,40.77079117481627,-73.96011498704604,22,12,24,0
31633,5273,40.76612150666334,-73.9698942326387,23,17,53,1
31633,5273,40.747887479579376,-73.98378495633654,23,17,30,0
31634,5273,40.74968738082826,-73.99109311908535,23,19,38,1
31634,5273,40.73628295955278,-73.99464863672904,23,19,45,0
31641,5274,40.75396124783002,-73.98078879708476,23,8,46,1
31641,5274,40.75891597566225,-74.00069092720798,23,8,37,0
31642,5274,40.77717069347419,-73.95479824900679,22,17,38,1
31642,5274,40.77426103872277,-73.95571328274957,22,17,29,0
31644,5274,40.792431184994356,-73.94581046089581,24,21,51,1
31644,5274,40.7566691501721,-73.98996305413596,24,22,8,0
31649,5275,40.74525043831237,-73.98501156870327,24,23,37,1
31649,5275,40.74230677538581,-73.99590643815748,25,0,2,0
31657,5277,40.800214210497515,-73.9417088250076,23,8,45,1
31657,5277,40.80071854402341,-73.95739924669317,23,8,53,0
31659,5277,40.759587950976865,-73.96835670614666,25,15,21,1
31659,5277,40.760545999715404,-73.97461332526575,25,15,31,0
31662,5277,40.75341854055442,-73.93772935070149,26,8,38,1
31662,5277,40.75487521590695,-73.97692289931285,26,8,29,0
31667,5278,40.76775767092623,-73.96944079449452,23,11,36,1
31667,5278,40.764385456191675,-73.97433827905036,23,11,29,0
31670,5279,40.72472286407866,-74.00140218943409,28,2,53,1
31670,5279,40.75268886922423,-73.9781312993174,28,3,7,0
31678,5280,40.707758916514294,-74.01710341446153,27,19,56,1
31678,5280,40.72377360236861,-74.01114105381123,27,20,2,0
31682,5281,40.77780362402119,-73.98327741719834,27,19,29,1
31682,5281,40.76452761233814,-73.98488974425993,27,19,40,0
31683,5281,40.77021469731845,-73.98879272904298,24,23,12,1
31683,5281,40.76931129951991,-73.92329428665391,24,23,47,0
31696,5283,40.77039410543658,-73.96248768124781,27,12,48,1
31696,5283,40.77286324088492,-73.98730569746397,27,13,2,0
31700,5284,40.73891846274056,-73.98211722023837,27,12,8,1
31700,5284,40.75895501484193,-73.98788484785757,27,12,16,0
31715,5286,40.7462275693848,-74.00097818993083,27,0,40,1
31715,5286,40.728750485899226,-73.99478361889771,27,0,47,0
31718,5287,40.73405928348221,-73.99880006857268,26,0,6,1
31718,5287,40.75137131501252,-73.98233854020066,26,0,17,0
31724,5288,40.75849211725436,-73.96967103838972,26,1,8,1
31724,5288,40.75604053770222,-73.97049246303789,26,1,13,0
31726,5288,40.80048179809965,-73.96624444745532,22,9,33,1
31726,5288,40.81871677001037,-73.96123056620411,22,9,37,0
31727,5288,40.79722093601741,-73.94415892981044,23,11,22,1
31727,5288,40.72165057805397,-74.00081616587988,23,11,49,0
31728,5288,40.752600573906975,-73.96895631909422,24,14,34,1
31728,5288,40.74063808747597,-73.98256877478264,24,14,40,0
31736,5290,40.7475799657128,-73.98309420555881,25,14,35,1
31736,5290,40.74451546368219,-73.98834384925715,25,14,46,0
31738,5290,40.76872015927948,-73.88707853056542,22,12,37,1
31738,5290,40.750629361924084,-73.97975197335757,22,13,17,0
31739,5290,40.75792382235669,-73.98706321831844,23,12,35,1
31739,5290,40.77566343170621,-73.96785694401763,23,13,8,0
31741,5291,40.74777807618521,-73.93055835686675,26,7,35,1
31741,5291,40.75358157474112,-73.94192660175315,26,7,40,0
31748,5292,40.76816881259002,-73.98242369148932,24,9,33,1
31748,5292,40.76652335931577,-73.97258245590194,24,10,5,0
31751,5292,40.7548887270692,-73.99320818245462,24,16,3,1
31751,5292,40.722848664941566,-73.99865024857274,24,16,19,0
31768,5295,40.775562308701055,-73.960151261129,27,12,0,1
31768,5295,40.77291302007653,-73.96612809360079,27,12,7,0
31777,5297,40.73081674051501,-73.97360921249776,22,22,46,1
31777,5297,40.73761695713766,-73.98364212963781,22,22,53,0
31783,5298,40.72773513567664,-74.00221942313067,24,23,30,1
31783,5298,40.690119648324625,-73.96177377592824,24,23,47,0
31789,5299,40.74670754230611,-73.99311050906829,23,8,56,1
31789,5299,40.752076616599524,-73.98315266188285,23,8,28,0
31790,5299,40.75111136565248,-73.99606721609882,25,20,22,1
31790,5299,40.82222413082637,-73.92533763073436,25,20,47,0
31794,5299,40.74331283287175,-73.99544354103557,23,11,49,1
31794,5299,40.75045891161572,-73.9875656156247,23,11,56,0
31797,5300,40.76100048978843,-73.9841603286942,24,21,37,1
31797,5300,40.76090962343879,-73.99256556056491,24,21,33,0
31800,5300,40.80062383596815,-73.97080165887303,25,17,23,1
31800,5300,40.81502001543559,-73.96029637794993,25,17,34,0
31811,5302,40.74050728787698,-73.98716037854604,22,19,3,1
31811,5302,40.76218616400875,-73.96319733321718,22,19,18,0
31812,5302,40.82298552800931,-73.71981794335,22,18,28,1
31812,5302,40.8146187048129,-73.76327001251332,22,19,19,0
31813,5303,40.74712225792028,-73.98847982328437,23,15,20,1
31813,5303,40.74500527416386,-73.98729840707085,23,15,26,0
31820,5304,40.76393693589635,-73.9871266385918,23,11,53,1
31820,5304,40.72306437601365,-74.0083099076902,23,12,16,0
31822,5304,40.75249367629441,-73.99043049797467,23,8,47,1
31822,5304,40.75647631098546,-73.98153503000788,23,8,56,0
31824,5304,40.75027048910998,-74.00273048639349,27,4,28,1
31824,5304,40.76777873371758,-73.94050510548107,27,4,51,0
31835,5306,40.75815939155437,-73.98138426378421,28,17,42,1
31835,5306,40.7569107515461,-73.97933198832027,28,17,47,0
31837,5307,40.75254092351098,-74.0022203730797,14,17,29,1
31837,5307,40.70288232524909,-73.99698110990278,14,18,36,0
31842,5307,40.749338881084995,-73.99708919920079,25,15,29,1
31842,5307,40.77921724689223,-73.86408075638167,25,16,53,0
31843,5308,40.76504833062209,-73.98506859358451,25,13,53,1
31843,5308,40.75898337827094,-74.00132577069155,25,13,36,0
31845,5308,40.75544959723048,-73.98488175816885,24,8,42,1
31845,5308,40.76930617538311,-73.97149104037373,24,8,56,0
31849,5309,40.734517918872015,-73.98547197453729,13,19,1,1
31849,5309,40.73694062789001,-73.98740494571678,13,19,3,0
31850,5309,40.76135659401335,-73.97359027708,25,10,39,1
31850,5309,40.78349416141428,-73.9730493985727,25,10,53,0
31864,5311,40.755301234284715,-73.97573627461963,25,13,37,1
31864,5311,40.75844978258975,-73.96932889236189,25,14,9,0
31865,5311,40.743886143872814,-73.97937852231837,22,10,33,1
31865,5311,40.757923622122334,-73.97827911278284,22,10,37,0
31869,5312,40.726736072423236,-73.9946381276851,28,13,26,1
31869,5312,40.766069713021,-73.9767115717433,28,13,39,0
31870,5312,40.77172014487006,-73.96095643885485,22,9,5,1
31870,5312,40.70008141730942,-74.02628692559949,22,9,20,0
31874,5313,40.76365355585732,-73.97730559803597,24,20,0,1
31874,5313,40.74687260293432,-73.99232371471874,24,20,13,0
31886,5315,40.80254844387092,-73.96451904945127,28,9,21,1
31886,5315,40.77874110077538,-73.86887697823397,28,9,33,0
31889,5315,40.77587278929569,-73.96392362698964,24,8,38,1
31889,5315,40.7682062219552,-73.96775400539912,24,8,42,0
31894,5316,40.742404820369856,-74.00034712761692,23,12,3,1
31894,5316,40.75564126946993,-73.99294158391706,23,12,12,0
31899,5317,40.74074260608323,-73.98808360979012,28,12,38,1
31899,5317,40.735403306754606,-73.99224124424211,28,12,33,0
31900,5317,40.782549265744464,-73.88737053372017,23,12,40,1
31900,5317,40.75305242600881,-73.98855083476803,23,13,3,0
31901,5317,40.77169750069298,-73.97494918717632,24,10,31,1
31901,5317,40.75394841327362,-73.98481196578643,24,10,40,0
31908,5318,40.7776434756539,-73.95413421042315,28,2,51,1
31908,5318,40.794284814941065,-73.95255506359092,28,2,28,0
31913,5319,40.72426707108535,-74.01327456481806,28,13,20,1
31913,5319,40.732664067270534,-73.99429615348629,28,13,32,0
31920,5320,40.78789176975407,-73.96991029655612,22,11,45,1
31920,5320,40.78213802536048,-73.95415992051414,22,11,51,0
31922,5321,40.70801463161625,-74.0025226263707,25,8,29,1
31922,5321,40.71128846515931,-74.01138089172593,25,9,5,0
31926,5321,40.73111492392637,-73.9819448408117,28,4,37,1
31926,5321,40.691640289472716,-73.96558158885739,28,5,13,0
31927,5322,40.70181399394788,-74.01044120214931,25,10,48,1
31927,5322,40.71533247639455,-74.01560845173947,25,10,37,0
31938,5323,40.73852178544767,-73.98779973708145,23,19,20,1
31938,5323,40.77051933852054,-73.95557049796037,23,19,37,0
31945,5325,40.8067388143114,-73.96116703230939,23,17,37,1
31945,5325,40.78589043949761,-73.9659356832882,23,17,42,0
31946,5325,40.74314303786524,-74.00819401018373,23,15,37,1
31946,5325,40.754394902354406,-73.99515644036285,23,15,46,0
31955,5326,40.751704567360875,-73.97729056858509,25,22,24,1
31955,5326,40.76429535073258,-73.97388365987274,25,22,33,0
31961,5327,40.75360577376124,-73.9803227851545,26,11,56,1
31961,5327,40.74764589077823,-73.99009141646377,26,12,4,0
31974,5329,40.75990527492978,-73.98938934173486,28,17,19,1
31974,5329,40.684997444944756,-73.90799808450095,28,18,8,0
31977,5330,40.75909078025289,-73.98907624971173,9,1,21,1
31977,5330,40.72421068322875,-73.99412561155907,9,1,32,0
31982,5331,40.75544650058292,-73.98673111800156,14,15,7,1
31982,5331,40.7573208478003,-73.97792499111085,14,15,16,0
31985,5331,40.73819147140749,-73.9974281037604,27,23,10,1
31985,5331,40.79430223812379,-73.96610383730433,27,23,33,0
31993,5333,40.76325702943869,-73.98089823447219,24,11,15,1
31993,5333,40.74448118588917,-73.99670628778688,24,11,24,0
31996,5333,40.782650073962586,-73.97190662467904,25,23,32,1
31996,5333,40.776879496844785,-73.98580840550414,25,23,53,0
31997,5333,40.73532713015594,-73.98826362419925,25,0,3,1
31997,5333,40.82828299512185,-73.94657328486494,25,0,28,0
32002,5334,40.757142236428635,-73.99648079410247,26,19,29,1
32002,5334,40.75802814631753,-73.97437328542867,26,20,6,0
32006,5335,40.728028014274614,-73.99403148651174,25,14,12,1
32006,5335,40.76869539913751,-73.97695026471331,25,14,37,0
32007,5335,40.74169761684753,-73.98559208814106,24,16,33,1
32007,5335,40.737130244234876,-73.99341665901295,24,17,1,0
32015,5336,40.740045165615456,-73.9862707354506,28,21,40,1
32015,5336,40.79578378980078,-73.95663781411997,28,21,28,0
32017,5337,40.765561868408994,-73.96815242938749,24,14,33,1
32017,5337,40.77769507837512,-73.95817208424262,24,14,37,0
32020,5337,40.78450304453291,-73.95495732262782,25,12,3,1
32020,5337,40.772561233463065,-73.86117541737906,25,12,22,0
32023,5338,40.74047027059861,-73.99994976021401,28,10,1,1
32023,5338,40.749682093244346,-74.00212519191257,28,10,3,0
32029,5339,40.73530778658606,-74.00432638399354,14,0,28,1
32029,5339,40.81127275710024,-73.97513907079986,14,0,56,0
32039,5340,40.73603899215378,-74.00269665516964,27,6,56,1
32039,5340,40.7364202951736,-73.98400234658322,27,6,28,0
32040,5340,40.74922066900909,-73.99150328844837,28,19,18,1
32040,5340,40.73352477883019,-73.98293338850192,28,19,30,0
32043,5341,40.76382561770298,-73.96444685146264,23,0,37,1
32043,5341,40.77119370919682,-73.95001921191863,23,1,2,0
32045,5341,40.7754332311175,-73.94621198386005,27,17,24,1
32045,5341,40.76658575140901,-73.95295564033142,27,17,29,0
32051,5342,40.7505501110296,-73.99268853239766,22,7,49,1
32051,5342,40.76091455292918,-73.98200900474615,22,7,37,0
32052,5342,40.759408035753594,-73.98556405998818,25,18,8,1
32052,5342,40.74243625902601,-73.97656982398178,25,18,18,0
32054,5343,40.76642030288495,-73.98245540674827,25,17,33,1
32054,5343,40.76107580584504,-73.98048774706251,25,17,48,0
32057,5343,40.75615087986954,-73.97755137406341,22,17,35,1
32057,5343,40.68402107615985,-74.01093484036676,22,18,5,0
32058,5343,40.75145796037542,-73.97959455143712,24,23,14,1
32058,5343,40.7417796887181,-73.98201744671962,24,23,18,0
32064,5344,40.77967579660036,-73.94498056121222,28,11,20,1
32064,5344,40.77559935671307,-73.95651823043875,28,11,24,0
32066,5345,40.767905205460565,-73.96342236962221,23,18,16,1
32066,5345,40.780225932570474,-73.98090561334095,23,18,31,0
32070,5345,40.768947672071235,-73.96510050579957,23,19,49,1
32070,5345,40.761885228539185,-73.9717983558686,23,19,37,0
32071,5346,40.64304340441741,-73.79858694173447,21,8,2,1
32071,5346,40.74593920211338,-73.9871148517733,21,8,26,0
32072,5346,40.77692364153482,-73.98115565761975,23,7,53,1
32072,5346,40.785066125886814,-73.98397145554475,23,7,31,0
32076,5346,40.76487619427063,-73.98536173574678,22,13,45,1
32076,5346,40.754679285195024,-73.98795214802078,22,13,37,0
32089,5349,40.75984843910702,-73.96805431734822,28,15,48,1
32089,5349,40.78037930649735,-73.94630677573434,28,15,33,0
32093,5349,40.78607778807201,-73.97432659979961,22,20,18,1
32093,5349,40.79319351349987,-73.96715707466058,22,20,53,0
32108,5352,40.73598431979336,-73.9963030344253,23,8,28,1
32108,5352,40.73089381863393,-74.00289751537196,23,8,33,0
32109,5352,40.72493986223854,-74.00895976223103,28,0,33,1
32109,5352,40.72370549102344,-74.000744278953,28,1,14,0
32112,5352,40.74377392322786,-74.00389495253614,23,9,26,1
