lat,lon,day,hour,min,pickup_dropoff
40.77462248501398,-73.9430720614647,22.0,21.0,4.0,0.0
40.751816666046224,-73.99297974020294,25.0,15.0,30.0,1.0
40.80415138040699,-73.95339623414031,25.0,16.0,8.0,0.0
40.774357156800406,-73.94799749128572,23.0,11.0,13.0,1.0
40.7887743208281,-73.95002780057541,23.0,11.0,20.0,0.0
40.74690846909799,-73.97748381895065,23.0,7.0,45.0,1.0
40.753754564882556,-73.97112252953514,23.0,7.0,48.0,0.0
40.75124610847125,-73.97393731313343,8.0,18.0,57.0,1.0
40.763920748578684,-73.95231496676854,8.0,19.0,6.0,0.0
40.744984502410816,-73.98924995627306,23.0,9.0,24.0,1.0
40.746084343148695,-73.98246861895598,23.0,9.0,31.0,0.0
40.74685560722865,-73.98538969684444,26.0,21.0,9.0,1.0
40.73592820015766,-73.98013666313193,26.0,21.0,15.0,0.0
40.74654002578028,-73.9817805704107,27.0,22.0,45.0,1.0
40.72503948581435,-73.99090159259788,27.0,23.0,6.0,0.0
40.6394198145441,-73.78486097551934,25.0,13.0,44.0,1.0
40.6683422978691,-73.73519220151059,25.0,13.0,57.0,0.0
40.7588813686467,-73.96812725015036,24.0,10.0,19.0,1.0
40.729624005006926,-73.99321560695819,24.0,10.0,36.0,0.0
40.74986622340076,-73.9848405955737,22.0,21.0,4.0,1.0
40.76651642841317,-73.97787096252716,22.0,22.0,5.0,0.0
40.74631032065518,-73.99004519213042,22.0,9.0,37.0,1.0
40.74824389742717,-73.99606685102037,22.0,9.0,42.0,0.0
40.73978201390274,-74.00447430223278,27.0,14.0,12.0,1.0
40.7152871470622,-74.00971151836268,27.0,14.0,26.0,0.0
40.76905165796198,-73.97240189690194,24.0,20.0,11.0,1.0
40.76437450476952,-73.98799977120063,24.0,20.0,16.0,0.0
40.74414293325536,-73.979598313049,24.0,20.0,24.0,1.0
40.74439773007326,-73.99278857134334,24.0,20.0,30.0,0.0
40.788810366737025,-73.95183458499662,24.0,10.0,48.0,1.0
40.755272624288054,-73.97794268763676,24.0,11.0,1.0,0.0
40.789714282350914,-73.96744806313939,25.0,0.0,7.0,1.0
40.791696006404536,-73.96115795470826,25.0,0.0,18.0,0.0
40.766741442466454,-73.95729662798396,24.0,12.0,4.0,1.0
40.776225969167726,-73.95502071961812,24.0,13.0,1.0,0.0
40.76906029318489,-73.9409318561112,23.0,13.0,44.0,1.0
40.76221024707921,-73.93513511814228,23.0,14.0,4.0,0.0
40.773251404958145,-73.97871223226241,24.0,21.0,51.0,1.0
40.907402185695545,-73.87066618301026,24.0,22.0,43.0,0.0
40.77626424280025,-73.98059420235506,27.0,19.0,51.0,1.0
40.759952182853894,-73.97158896684698,27.0,19.0,28.0,0.0
40.76926318367042,-73.96298162400774,22.0,13.0,6.0,1.0
40.77347286229052,-73.958672163487,22.0,13.0,8.0,0.0
40.75777992603399,-73.96527804289065,25.0,12.0,37.0,1.0
40.76108144965984,-73.97491563826327,25.0,12.0,41.0,0.0
40.75911400790356,-73.96874809213034,28.0,17.0,11.0,1.0
40.77118292075612,-73.97693045862536,28.0,17.0,19.0,0.0
40.77204769474484,-73.87074635125748,26.0,18.0,34.0,1.0
40.69038215835609,-73.97845751158013,26.0,19.0,5.0,0.0
40.75657977626689,-73.9687740359833,22.0,18.0,49.0,1.0
40.75856649966009,-73.95709689281932,22.0,18.0,53.0,0.0
40.776648581000345,-73.95799821004323,26.0,22.0,5.0,1.0
40.774035543175714,-73.95842705428652,26.0,22.0,13.0,0.0
40.80209213678755,-73.93256043963186,24.0,14.0,1.0,1.0
40.79265928079404,-73.94214431516878,24.0,14.0,5.0,0.0
40.733451921465175,-73.99853562139026,27.0,22.0,4.0,1.0
40.73307028782584,-73.99642590753785,27.0,22.0,8.0,0.0
40.743722959393935,-73.98967035528324,26.0,18.0,3.0,1.0
40.77169776518859,-73.97893296362884,26.0,18.0,21.0,0.0
40.78768531044044,-73.9735019372921,24.0,14.0,43.0,1.0
40.758723344626205,-73.978684826233,24.0,14.0,53.0,0.0
40.72922976871051,-73.99607527762703,22.0,12.0,18.0,1.0
40.741141815642195,-73.98752718366734,22.0,12.0,30.0,0.0
40.790264492826836,-73.96338887646846,24.0,12.0,21.0,1.0
40.78800395314612,-73.9457958354061,24.0,12.0,43.0,0.0
40.76030764446624,-73.98746275104634,12.0,9.0,4.0,1.0
40.77215803598084,-73.987614585497,12.0,9.0,4.0,0.0
40.767835296662824,-73.97785178682818,28.0,14.0,19.0,1.0
40.78818008487143,-73.97923572402499,28.0,14.0,30.0,0.0
40.7477953904032,-73.9913416555529,25.0,15.0,47.0,1.0
40.75390475682944,-73.99987577781133,25.0,15.0,57.0,0.0
40.76017061431922,-73.98304028291307,28.0,17.0,37.0,1.0
40.74502408362024,-73.98389545496605,28.0,17.0,45.0,0.0
40.753453474231364,-73.98009261110849,24.0,0.0,8.0,1.0
40.74640357305326,-73.98498699110053,24.0,0.0,10.0,0.0
40.76176194750734,-73.97420461487775,28.0,18.0,48.0,1.0
40.737992940442936,-73.97468704916821,28.0,19.0,1.0,0.0
40.734647523584144,-73.99618752248637,24.0,21.0,46.0,1.0
40.78022023473896,-73.97474561125557,24.0,22.0,0.0,0.0
40.747958704335915,-73.99811673484794,26.0,20.0,17.0,1.0
40.75486170078658,-73.96903464611671,26.0,20.0,43.0,0.0
40.724230444031136,-73.9830538904672,23.0,19.0,2.0,1.0
40.77640308995761,-73.94512072712234,23.0,20.0,34.0,0.0
40.83504640867032,-73.93806930579296,23.0,21.0,39.0,1.0
40.8433449323944,-73.8658862257754,23.0,21.0,52.0,0.0
40.73243576099195,-73.99553691729955,23.0,22.0,29.0,1.0
40.727667750763075,-73.99810126744262,23.0,22.0,33.0,0.0
40.643293207483666,-73.7917474577581,27.0,7.0,24.0,1.0
40.76286729422428,-73.98487039975873,27.0,8.0,5.0,0.0
40.758212075075434,-73.97451578112953,24.0,21.0,56.0,1.0
40.727288112016694,-73.98333360761455,24.0,22.0,9.0,0.0
40.7418136214561,-73.98775616049818,22.0,6.0,42.0,1.0
40.74487804199599,-73.98594667617283,22.0,6.0,44.0,0.0
40.72034848292388,-73.99784271366946,22.0,19.0,22.0,1.0
40.72936785032071,-73.97616712405863,22.0,19.0,28.0,0.0
40.78875541125454,-73.96275615919433,23.0,5.0,4.0,1.0
40.755972378393935,-73.9743456122261,23.0,5.0,13.0,0.0
40.74507571148716,-73.98706318572215,23.0,8.0,17.0,1.0
40.74300628245838,-73.9930755788838,23.0,8.0,20.0,0.0
40.72813339342393,-73.97924392059497,28.0,19.0,16.0,1.0
40.717176070409195,-73.99538783863238,28.0,19.0,22.0,0.0
40.75044282499731,-73.98014665436051,28.0,10.0,26.0,1.0
40.76042560392089,-73.96496205538563,28.0,10.0,34.0,0.0
40.768812293159144,-73.97850736015528,24.0,23.0,5.0,1.0
40.65834896077432,-73.91668754763953,25.0,0.0,19.0,0.0
40.79356452633657,-73.96773771330766,28.0,21.0,18.0,1.0
40.82371321131505,-73.95034910686365,28.0,21.0,31.0,0.0
40.75280334716227,-74.00277590699545,22.0,19.0,15.0,1.0
40.760177354300694,-73.9857382862275,22.0,19.0,23.0,0.0
40.739862479241864,-74.00404505565814,27.0,12.0,22.0,1.0
40.7588706775292,-73.98347059957734,27.0,12.0,26.0,0.0
40.77606604059257,-73.95281566254846,22.0,10.0,26.0,1.0
40.72955012318708,-73.99251235596887,22.0,10.0,49.0,0.0
40.77744371068694,-73.95667818695358,22.0,7.0,11.0,1.0
40.759762418428735,-73.98011315096221,22.0,7.0,18.0,0.0
40.754091509124564,-73.95852135442249,22.0,19.0,43.0,1.0
40.77130839598395,-73.95987487066589,22.0,19.0,52.0,0.0
40.728920513736384,-73.98461088765464,25.0,1.0,13.0,1.0
40.747616325011776,-73.92604305915586,25.0,1.0,29.0,0.0
40.77666715157248,-73.95619535766593,23.0,6.0,2.0,1.0
40.74276615210839,-73.9775243836367,23.0,7.0,7.0,0.0
40.76116006539233,-73.96985284792311,23.0,14.0,29.0,1.0
40.767356684403794,-73.98405447736434,23.0,14.0,38.0,0.0
40.73781122078218,-73.98428569868258,24.0,19.0,45.0,1.0
40.74100807306387,-73.99031580466828,24.0,19.0,4.0,0.0
40.73555072580494,-73.99045058567128,28.0,22.0,7.0,1.0
40.74791878459074,-73.98494279611907,28.0,22.0,12.0,0.0
40.76669925541647,-73.98064740974507,27.0,0.0,8.0,1.0
40.77077044916369,-73.95953089132956,27.0,0.0,16.0,0.0
40.73638263807662,-74.00655787013523,22.0,8.0,32.0,1.0
40.76494528164186,-73.97394340526364,22.0,8.0,46.0,0.0
40.72245920260467,-73.99039706535689,24.0,1.0,8.0,1.0
40.70382826586284,-73.92645074747554,24.0,1.0,43.0,0.0
40.76789007333137,-73.9511238461738,28.0,19.0,29.0,1.0
40.74648465725623,-73.9237148346757,28.0,19.0,41.0,0.0
40.771552104475276,-73.9702530675014,22.0,15.0,2.0,1.0
40.75527927090444,-73.97969819506682,22.0,15.0,9.0,0.0
40.75421855083697,-73.97101545840553,23.0,18.0,43.0,1.0
40.76837149259664,-73.95812155626766,23.0,18.0,36.0,0.0
40.72977044244327,-74.00063605181924,23.0,18.0,51.0,1.0
40.7379722660131,-73.98368945106915,23.0,18.0,57.0,0.0
40.638806557255165,-73.77307159401528,23.0,11.0,38.0,1.0
40.630759140448944,-73.86891991592995,23.0,11.0,51.0,0.0
40.75057455906209,-73.99303266353957,27.0,20.0,52.0,1.0
40.75230045319914,-73.98107728216848,27.0,21.0,0.0,0.0
40.76499747761555,-73.97387256747163,25.0,0.0,43.0,1.0
40.853363586562054,-73.92143561266414,25.0,0.0,38.0,0.0
40.748359160237314,-73.9948150715237,27.0,19.0,23.0,1.0
40.72960625213601,-73.98883311584643,27.0,19.0,35.0,0.0
40.73915026613541,-73.99237593583814,22.0,22.0,45.0,1.0
40.74512428880699,-73.98933914065412,22.0,22.0,4.0,0.0
40.76690030560859,-73.97131591680511,23.0,9.0,16.0,1.0
40.757502533002125,-73.97035021748445,23.0,9.0,21.0,0.0
40.73506815169968,-73.98689927388034,26.0,0.0,21.0,1.0
40.76361407057412,-73.97368242888763,26.0,0.0,39.0,0.0
40.75627506987222,-73.9794169943226,22.0,18.0,2.0,1.0
40.74124491025724,-73.98088641878269,22.0,19.0,8.0,0.0
40.71906782497682,-73.98536600306682,28.0,0.0,48.0,1.0
40.74641298872449,-73.9911347641056,28.0,1.0,3.0,0.0
40.77473693524517,-73.96204761829279,23.0,19.0,13.0,1.0
40.78551245664276,-73.96264615044049,23.0,19.0,43.0,0.0
40.73662962109812,-73.9942919625347,26.0,18.0,24.0,1.0
40.749255538191946,-73.99529266864113,26.0,18.0,38.0,0.0
40.610298765795605,-73.91584918968431,22.0,20.0,43.0,1.0
40.52519333173551,-73.93327696569315,22.0,21.0,10.0,0.0
40.73877381158091,-73.99751863390259,22.0,22.0,3.0,1.0
40.75738498146676,-73.97225037956662,22.0,22.0,14.0,0.0
40.74956311841525,-73.9926436892157,28.0,16.0,30.0,1.0
40.76109972034611,-73.87384457834116,28.0,16.0,28.0,0.0
40.77950645235397,-73.97257803794048,25.0,16.0,34.0,1.0
40.772135492386596,-73.94657440990261,25.0,16.0,53.0,0.0
40.76985587363161,-73.85969622381083,28.0,18.0,41.0,1.0
40.717591835158245,-73.9919962244486,28.0,18.0,2.0,0.0
40.75544678393781,-73.97809738683566,27.0,22.0,4.0,1.0
40.76081920505531,-73.96408336930028,27.0,22.0,10.0,0.0
40.78297448714294,-73.95080125279776,23.0,10.0,10.0,1.0
40.76426849790879,-73.95878055453352,23.0,10.0,24.0,0.0
40.77805873935141,-73.95457511901907,26.0,22.0,1.0,1.0
40.785350332008974,-73.93527118064515,26.0,22.0,6.0,0.0
40.777694664867894,-73.95026089012674,22.0,7.0,33.0,1.0
40.77593601305999,-73.95673147536866,22.0,7.0,40.0,0.0
40.80343649719872,-73.95458261989108,23.0,11.0,56.0,1.0
40.81350571845688,-73.9321613790845,23.0,12.0,4.0,0.0
40.74525102551125,-73.97372173570614,28.0,17.0,4.0,1.0
40.70051203851618,-74.0111570762848,28.0,18.0,11.0,0.0
40.77716160004057,-73.96396072063646,28.0,18.0,51.0,1.0
40.782414611401336,-73.97425845335522,28.0,19.0,0.0,0.0
40.77028926086642,-73.98010573856584,23.0,16.0,47.0,1.0
40.768523352193014,-73.96034518670342,23.0,16.0,4.0,0.0
40.78682947342314,-73.96202793013356,23.0,5.0,28.0,1.0
40.75341798979353,-73.98717219423554,23.0,6.0,6.0,0.0
40.765376614379065,-73.97323223756678,23.0,11.0,10.0,1.0
40.75067006723985,-73.98712466698191,23.0,11.0,15.0,0.0
40.68710823913135,-73.96137047693185,25.0,3.0,16.0,1.0
40.747396210646556,-73.98791465111128,25.0,3.0,31.0,0.0
40.736026864471214,-73.98430510651372,28.0,19.0,5.0,1.0
40.76796912585415,-73.86340103991381,28.0,19.0,22.0,0.0
40.74242849365838,-73.99342083878867,26.0,19.0,43.0,1.0
40.72561080564775,-73.98747030034713,26.0,19.0,38.0,0.0
40.75723753773637,-73.9684770535124,25.0,19.0,13.0,1.0
40.76078371421464,-73.98435751017234,25.0,19.0,22.0,0.0
40.75357797785692,-73.98364430893264,23.0,16.0,46.0,1.0
40.75981335618563,-73.97161649092152,23.0,16.0,4.0,0.0
40.77165815603949,-73.94841084018401,28.0,20.0,45.0,1.0
40.801207130747216,-73.94758971728436,28.0,20.0,56.0,0.0
40.69807552357234,-74.00161365740053,24.0,20.0,45.0,1.0
40.77214296718158,-73.94421354629151,24.0,21.0,2.0,0.0
40.75824358870305,-74.00308038614742,22.0,9.0,22.0,1.0
40.74022776723869,-73.98834607791207,22.0,9.0,42.0,0.0
40.736817493075804,-74.00175197742931,22.0,12.0,30.0,1.0
40.73869209175028,-73.98702690046332,22.0,12.0,35.0,0.0
40.803987396853344,-73.95245175197772,25.0,19.0,49.0,1.0
40.79195189286985,-73.95882664755038,25.0,19.0,57.0,0.0
40.75166301665159,-73.99530647642962,28.0,16.0,2.0,1.0
40.731854448067324,-73.98860061395965,28.0,17.0,10.0,0.0
40.70531282012381,-74.01982698164932,28.0,18.0,15.0,1.0
40.75375895665057,-73.9634326421102,28.0,18.0,28.0,0.0
40.76102242429771,-73.96859956666879,26.0,22.0,29.0,1.0
40.739539965959565,-73.98790792137436,26.0,22.0,35.0,0.0
40.70718269606151,-73.99974247574858,25.0,19.0,56.0,1.0
40.74051741973527,-73.98502796929381,25.0,20.0,11.0,0.0
40.77614342791058,-73.94705381937376,23.0,18.0,28.0,1.0
40.77009215203144,-73.95662780799023,23.0,19.0,4.0,0.0
40.746569350799845,-73.96887134941346,28.0,19.0,43.0,1.0
40.69912211407937,-73.98979960702411,28.0,20.0,2.0,0.0
40.70915530432977,-73.9891213406255,13.0,17.0,45.0,1.0
40.76242770251848,-73.99167958781175,13.0,18.0,12.0,0.0
40.73130094443478,-73.9953458248084,25.0,21.0,51.0,1.0
40.69827960987605,-73.96254867728851,25.0,22.0,6.0,0.0
40.756003295509444,-73.98055693501658,25.0,5.0,33.0,1.0
40.74969682187803,-73.99407919816724,25.0,5.0,38.0,0.0
40.76203888745077,-73.98399446759424,24.0,21.0,32.0,1.0
40.75412737435691,-73.9667078055819,24.0,21.0,39.0,0.0
40.77273566273071,-73.94776931725494,22.0,19.0,20.0,1.0
40.77817744013883,-73.93914406321994,22.0,19.0,24.0,0.0
40.74754822763644,-73.98869073990784,22.0,19.0,42.0,1.0
40.750519943745175,-73.97860939725354,22.0,19.0,48.0,0.0
40.777245338978545,-73.95243019744805,22.0,21.0,28.0,1.0
40.78471450318612,-73.94834166340581,22.0,21.0,31.0,0.0
40.7307888846568,-73.98151971161417,23.0,3.0,42.0,1.0
40.73869066310145,-73.99879767507366,23.0,3.0,47.0,0.0
40.78351874087967,-73.97601189330737,14.0,9.0,29.0,1.0
40.792123993831055,-73.96380642935685,14.0,9.0,34.0,0.0
40.774766974123494,-73.97290638619154,9.0,20.0,29.0,1.0
40.76784413863935,-73.97405113745765,9.0,20.0,33.0,0.0
40.719239437925,-73.9995118802791,23.0,18.0,16.0,1.0
40.69616519843258,-73.96808539418555,23.0,18.0,31.0,0.0
40.73476637338318,-73.9809356121724,23.0,17.0,36.0,1.0
40.73812030439295,-73.98312152218125,23.0,17.0,46.0,0.0
40.74076003764786,-73.98802851181529,27.0,10.0,9.0,1.0
40.75628795984231,-73.99404418416373,27.0,10.0,20.0,0.0
40.74361526218273,-73.98761147208563,28.0,20.0,1.0,1.0
40.75717961971678,-73.99375306762806,28.0,20.0,7.0,0.0
40.75647393099062,-73.97227690572902,24.0,14.0,38.0,1.0
40.75906265198283,-73.97593911696742,24.0,14.0,57.0,0.0
40.720851238789336,-74.00762434251658,25.0,0.0,24.0,1.0
40.72620383833565,-73.99777250871114,25.0,0.0,26.0,0.0
40.76534427047737,-73.95950593560985,24.0,13.0,24.0,1.0
40.75095438756544,-73.98592763714544,24.0,13.0,4.0,0.0
40.766207930604295,-73.96739351650751,28.0,23.0,23.0,1.0
40.780335957156794,-73.94796713203243,28.0,23.0,29.0,0.0
40.74010109526135,-73.9962294599419,23.0,15.0,52.0,1.0
40.73192482811429,-73.98984573543123,23.0,15.0,53.0,0.0
40.76474113107689,-73.96573472715966,25.0,12.0,52.0,1.0
40.76924608086266,-73.96357621200434,25.0,12.0,28.0,0.0
40.753127455916555,-73.97527840617397,22.0,7.0,23.0,1.0
40.73701810461499,-73.98592717427812,22.0,7.0,33.0,0.0
40.76758195829608,-73.97154847689956,27.0,15.0,41.0,1.0
40.77062704038836,-73.95981846511415,27.0,15.0,46.0,0.0
40.78724038039364,-73.9680306440597,23.0,18.0,11.0,1.0
40.768023731159346,-73.98930576298437,23.0,18.0,21.0,0.0
40.75414798243001,-73.98283309809915,26.0,19.0,42.0,1.0
40.74239581075527,-73.99236224353365,26.0,19.0,57.0,0.0
40.72773258571543,-73.9810689389152,23.0,2.0,2.0,1.0
40.73742364437349,-73.98353632673673,23.0,2.0,8.0,0.0
40.735936023267286,-73.99438280746392,23.0,19.0,43.0,1.0
40.73514774811484,-73.99604961596481,23.0,19.0,32.0,0.0
40.78683369045176,-73.96349151380412,22.0,6.0,42.0,1.0
40.76426666506596,-73.96724642248876,22.0,6.0,4.0,0.0
40.765900219763,-73.97529019121714,25.0,23.0,26.0,1.0
40.75464277828142,-73.98904267273895,25.0,23.0,36.0,0.0
40.77210131843604,-73.95752433449081,22.0,15.0,29.0,1.0
40.777944860952275,-73.95807251095823,22.0,15.0,34.0,0.0
40.67810448070087,-73.99422575295023,23.0,19.0,49.0,1.0
40.6829902361802,-73.99526070565037,23.0,19.0,57.0,0.0
40.75231428860717,-73.99601216375879,25.0,21.0,30.0,1.0
40.75656714427315,-73.98310337349824,25.0,21.0,33.0,0.0
40.745370518388526,-73.99607744760863,27.0,13.0,43.0,1.0
40.75404908854544,-73.97778722638316,27.0,13.0,37.0,0.0
40.759604007909374,-73.99715583905629,25.0,23.0,40.0,1.0
40.76437836323895,-73.95312476292304,26.0,0.0,1.0,0.0
40.743263229700105,-73.98527799960277,22.0,18.0,48.0,1.0
40.73625432324626,-73.99541035614959,22.0,18.0,52.0,0.0
40.70659581755318,-74.00123479910246,28.0,15.0,43.0,1.0
40.684885149794,-74.15516556002251,28.0,16.0,17.0,0.0
40.75430323716283,-73.99206445314042,27.0,11.0,16.0,1.0
40.772198950844185,-73.87229719705931,27.0,11.0,40.0,0.0
40.739523362340705,-73.97549551324039,22.0,1.0,4.0,1.0
40.739773103008346,-73.97882224171474,22.0,1.0,6.0,0.0
40.76882889864065,-73.96190749708614,22.0,10.0,43.0,1.0
40.76944370751299,-73.97232579201511,22.0,10.0,31.0,0.0
40.78666469638266,-73.97636622406128,27.0,11.0,34.0,1.0
40.77026895058371,-73.95212788268975,27.0,11.0,48.0,0.0
40.767596174003856,-73.97484587558131,26.0,19.0,34.0,1.0
40.759750850471036,-73.98630409728787,26.0,19.0,40.0,0.0
40.756456257747786,-73.99074364960245,24.0,10.0,37.0,1.0
40.7465442018307,-74.00682411663286,24.0,10.0,40.0,0.0
40.73319737237908,-73.99294127471796,28.0,13.0,47.0,1.0
40.75965583647631,-73.97512459442362,28.0,13.0,56.0,0.0
40.768115570741074,-73.9894545762246,22.0,18.0,31.0,1.0
40.76440505028732,-73.95200307056359,22.0,18.0,43.0,0.0
40.774170111837165,-73.98622325569443,23.0,17.0,36.0,1.0
40.78911832531013,-73.93929070554725,23.0,17.0,4.0,0.0
40.73131878298737,-73.98364832665823,28.0,22.0,56.0,1.0
40.776033725561874,-73.94755596242896,28.0,23.0,4.0,0.0
40.77876839784004,-73.97530484796437,28.0,18.0,31.0,1.0
40.773424722226636,-73.98529971804521,28.0,18.0,37.0,0.0
40.7382683716438,-74.00163535162858,23.0,2.0,37.0,1.0
40.75751838970028,-73.9775689672125,23.0,2.0,42.0,0.0
40.75083522507485,-73.96407634154014,19.0,19.0,20.0,1.0
40.749546641921924,-73.9625032427167,19.0,19.0,21.0,0.0
40.75508037998371,-73.97761627118155,28.0,19.0,36.0,1.0
40.76652181890823,-73.98338448483548,28.0,19.0,43.0,0.0
40.672871051328556,-73.81029347278229,28.0,16.0,23.0,1.0
40.735304007279055,-74.00187445379845,28.0,17.0,1.0,0.0
40.75246380598547,-73.97795272659562,12.0,1.0,11.0,1.0
40.7542595392748,-73.9826941089151,12.0,1.0,18.0,0.0
40.759598589008974,-73.97075821267492,26.0,22.0,43.0,1.0
40.72401691225387,-73.99393872492067,26.0,23.0,2.0,0.0
40.74470227162384,-73.99661797605506,24.0,14.0,57.0,1.0
40.70069701035537,-73.93156808562628,24.0,15.0,33.0,0.0
40.75404787992157,-73.9947761962568,27.0,21.0,28.0,1.0
40.77816019763269,-73.97592391184583,27.0,22.0,10.0,0.0
40.747926597455816,-74.00141194783203,23.0,8.0,39.0,1.0
40.821264846222775,-73.94702451996557,23.0,8.0,2.0,0.0
40.73721996226378,-73.98965073604188,9.0,9.0,41.0,1.0
40.72538929243602,-73.99736100941948,9.0,9.0,49.0,0.0
40.75274036629854,-73.99192780017904,27.0,23.0,41.0,1.0
40.72868445699133,-74.00403080083481,27.0,23.0,52.0,0.0
40.768808672176974,-73.97318924864805,9.0,14.0,38.0,1.0
40.718545788871424,-74.00742677919618,9.0,15.0,1.0,0.0
40.76594381590404,-73.95515617303602,27.0,19.0,6.0,1.0
40.739829424741046,-73.98760850116662,27.0,19.0,21.0,0.0
40.76510104534246,-73.98285945266537,25.0,11.0,46.0,1.0
40.74681692940213,-74.00046594761363,25.0,12.0,3.0,0.0
40.74460510813661,-73.97767162480443,26.0,22.0,16.0,1.0
40.74450547571324,-73.96938090719334,26.0,22.0,18.0,0.0
40.74410998306267,-73.9861115267878,24.0,12.0,35.0,1.0
40.73001023565449,-73.99399967998318,24.0,12.0,42.0,0.0
40.72662275281765,-73.99752305023424,28.0,16.0,35.0,1.0
40.725215285988824,-73.99740720674447,28.0,16.0,44.0,0.0
40.722081523360984,-73.99844032101385,23.0,19.0,22.0,1.0
40.762285153353886,-73.98731293849698,23.0,19.0,37.0,0.0
40.7495325193464,-73.98393966484866,26.0,21.0,10.0,1.0
40.739694201359825,-73.99771066516689,26.0,21.0,21.0,0.0
40.726663107024805,-74.0096942330157,22.0,9.0,3.0,1.0
40.71851545010723,-73.99328950926713,22.0,9.0,33.0,0.0
40.74795294689976,-73.98827372346125,25.0,4.0,51.0,1.0
40.86225891669311,-73.9189261416351,25.0,5.0,13.0,0.0
40.72323522527732,-74.01222309045545,24.0,11.0,47.0,1.0
40.76199158650853,-73.99261067196778,24.0,12.0,3.0,0.0
40.72850744609751,-73.9803320015227,25.0,0.0,19.0,1.0
40.766447774106936,-73.95483647048525,25.0,0.0,26.0,0.0
40.75790254908644,-73.98853666003845,23.0,16.0,20.0,1.0
40.74669816621609,-73.97958678094722,23.0,16.0,22.0,0.0
40.758403185727374,-73.98566572409175,23.0,18.0,0.0,1.0
40.76809021082737,-73.96649334713868,23.0,18.0,12.0,0.0
40.726125391172545,-73.99766486272267,23.0,18.0,46.0,1.0
40.76132639215358,-73.97900053294427,23.0,19.0,11.0,0.0
40.75230535841693,-74.00046005979232,28.0,3.0,7.0,1.0
40.74527368039854,-73.9872209852939,28.0,3.0,10.0,0.0
40.76860353161611,-73.88580145634762,23.0,17.0,57.0,1.0
40.74830272814289,-73.99375039473227,23.0,18.0,30.0,0.0
40.79058803801455,-73.96982333943299,28.0,8.0,37.0,1.0
40.77564405460872,-73.9542356966441,28.0,8.0,47.0,0.0
40.78147999939539,-73.97430700535472,23.0,18.0,14.0,1.0
40.75731979913108,-73.98537550814501,23.0,18.0,22.0,0.0
40.74533269644745,-73.99547521717898,23.0,19.0,9.0,1.0
40.7357405107192,-74.00310006499342,23.0,19.0,12.0,0.0
40.7374696442581,-73.9803054639516,26.0,19.0,43.0,1.0
40.64658728052892,-73.7927629569923,26.0,20.0,9.0,0.0
40.76647994478263,-73.9859041780611,26.0,21.0,40.0,1.0
40.83317384679832,-73.93458579428545,26.0,21.0,28.0,0.0
40.7855027671627,-73.95529526792518,24.0,8.0,40.0,1.0
40.764128473559694,-73.96955657837964,24.0,8.0,57.0,0.0
40.720139211016075,-74.00374233856849,28.0,0.0,15.0,1.0
40.73173277822353,-74.00278634153358,28.0,0.0,21.0,0.0
40.75856544307463,-73.9776760595297,26.0,11.0,52.0,1.0
40.760160696665125,-73.98049221042595,26.0,11.0,2.0,0.0
40.77883448262729,-73.97953721875376,28.0,15.0,40.0,1.0
40.7658881032563,-73.97979871178097,28.0,15.0,45.0,0.0
40.79415718649544,-73.9643847359722,27.0,21.0,29.0,1.0
40.77280662019767,-73.97536658720048,27.0,21.0,35.0,0.0
40.74681373543136,-73.99310314230672,28.0,10.0,32.0,1.0
40.73828236383416,-73.97437172691855,28.0,10.0,43.0,0.0
40.71904962320842,-73.97958312736876,27.0,21.0,34.0,1.0
40.70896819789924,-73.94247719965927,27.0,21.0,51.0,0.0
40.752333002777604,-73.9910410898184,13.0,15.0,41.0,1.0
40.76123161518045,-73.9895388069009,13.0,15.0,52.0,0.0
40.76198479996093,-73.96352701023272,9.0,1.0,18.0,1.0
40.75795536532097,-73.96633400715939,9.0,1.0,20.0,0.0
40.64313775111951,-73.79678205348603,8.0,20.0,12.0,1.0
40.74729786484532,-73.9892250480508,8.0,20.0,44.0,0.0
40.745657364344524,-73.97858317912608,14.0,2.0,33.0,1.0
40.76299908195652,-73.97723114787652,14.0,2.0,40.0,0.0
40.77811096605875,-73.95117323979787,22.0,7.0,30.0,1.0
40.76978280206241,-73.96540719963662,22.0,7.0,39.0,0.0
40.753041231395045,-73.97773009533114,22.0,13.0,44.0,1.0
40.745125397080855,-73.9861843757709,22.0,13.0,4.0,0.0
40.71925211881317,-74.006140216664,23.0,7.0,9.0,1.0
40.7508750116409,-73.96720624709553,23.0,7.0,43.0,0.0
40.650767190354244,-73.79133342899434,24.0,0.0,3.0,1.0
40.72563247193612,-73.99729860149375,24.0,0.0,30.0,0.0
40.76433771287121,-73.97988958651251,23.0,19.0,34.0,1.0
40.7585834888465,-73.96570041164807,23.0,19.0,43.0,0.0
40.77831787426986,-73.98453723400883,23.0,19.0,24.0,1.0
40.762778646285014,-73.9780715440312,23.0,19.0,34.0,0.0
40.777070723446386,-73.97897897096402,26.0,14.0,43.0,1.0
40.78132419844188,-73.93490318901888,26.0,14.0,42.0,0.0
40.741543776328044,-73.99393067829362,23.0,19.0,40.0,1.0
40.73066804182746,-73.99369534984282,23.0,19.0,47.0,0.0
40.76040607967444,-74.00567391462675,23.0,20.0,17.0,1.0
40.754251601379664,-73.96606128051928,23.0,20.0,33.0,0.0
